Key,japanese
reqASBlunt30,必要Lv: 鈍器30
reqASBlunt45,必要Lv: 鈍器45
reqASBlunt60,必要Lv: 鈍器60
reqASBlunt75,必要Lv: 鈍器75
reqASPistols15,必要Lv: ピストル15
reqASPistols30,必要Lv: ピストル30
reqASPistols45,必要Lv: ピストル45
reqASPistols60,必要Lv: ピストル60
reqASPistols75,必要Lv: ピストル75
reqASRifles15,必要Lv: ライフル15
reqASRifles30,必要Lv: ライフル30
reqASRifles45,必要Lv: ライフル45
reqASRifles60,必要Lv: ライフル60
reqASRifles75,必要Lv: ライフル75
reqASShotguns15,必要Lv: ショットガン15
reqASShotguns30,必要Lv: ショットガン30
reqASShotguns45,必要Lv: ショットガン45
reqASShotguns60,必要Lv: ショットガン60
reqASShotguns75,必要Lv: ショットガン75
reqAthletics1,必要Lv: アスレチック1
reqAthletics10,必要Lv: アスレチック10
reqAthletics20,必要Lv: アスレチック20
reqAthletics40,必要Lv: アスレチック40
reqAthletics60,必要Lv: アスレチック60
reqattTechnology,必要Lv: テクノロジー1
reqAutomatics1,必要Lv: 自動火器1
reqAutomatics10,必要Lv: 自動火器10
reqAutomatics20,必要Lv: 自動火器20
reqAutomatics40,必要Lv: 自動火器40
reqAutomatics60,必要Lv: 自動火器60
reqAutomatics80,必要Lv: 自動火器80
reqBladedWeapons1,必要Lv: ブレード1
reqBladedWeapons10,必要Lv: ブレード10
reqBladedWeapons20,必要Lv: ブレード20
reqBladedWeapons40,必要Lv: ブレード40
reqBladedWeapons60,必要Lv: ブレード60
reqBladedWeapons80,必要Lv: ブレード80
reqBluntWeapons1,必要Lv: 鈍器1
reqBluntWeapons10,必要Lv: 鈍器10
reqBluntWeapons20,必要Lv: 鈍器20
reqBluntWeapons40,必要Lv: 鈍器40
reqBluntWeapons60,必要Lv: 鈍器60
reqClassQuest1,最初のクラスクエストの完了
reqClassQuest2,クラスクエストの完了 (プレイヤーレベル15)
reqClassQuest3,クラスクエストの完了 (プレイヤーレベル30)
reqClassQuest4,クラスクエストの完了 (プレイヤーレベル45)
reqClassQuestComplete,クラスクエストチェーンを完了させる
reqComplete,すべてのクラス、マスター、テクノロジーのクラフトパークの完了
reqCSTools15,必要Lv: 建築ツール15
reqCSTools30,必要Lv: 建築ツール30
reqCSTools45,必要Lv: 建築ツール45
reqCTools10,必要Lv: 建築ツール10
reqCTools15,必要Lv: 建築ツール15
reqForgeAhead,必要Lv: 炉1
reqGuns1,必要Lv: 銃器製作1
reqGuns2,必要Lv: 銃器製作2
reqGuns3,必要Lv: 銃器製作3
reqGuns4,必要Lv: 銃器製作4
reqGuns5,必要Lv: 銃器製作5
reqHunterLevelNot01,ハンターで利用可能
reqLaborerLevelNot01,レイバラー (労働者)で利用可能
reqMechanicLevelNot01,メカニックで利用可能
reqMiningTools1,必要Lv: 採掘ツール1
reqMiningTools10,必要Lv: 採掘ツール10
reqMiningTools20,必要Lv: 採掘ツール20
reqMiningTools40,必要Lv: 採掘ツール40
reqMiningTools60,必要Lv: 採掘ツール60
reqNoBioBoost,バイオブーストパークなし
reqNoTechBoost,テックブーストパークなし
reqPistols1,必要Lv: ピストル1
reqPistols10,必要Lv: ピストル10
reqPistols20,必要Lv: ピストル20
reqPistols40,必要Lv: ピストル40
reqPistols60,必要Lv: ピストル60
reqPistols80,必要Lv: ピストル80
reqPlayerLevel1,レベル要件なし
reqPlayerLevel10,必要Lv: 10
reqPlayerLevel100,必要Lv: 100
reqPlayerLevel100Perk,必要Lv: 100
reqPlayerLevel110,必要Lv: 110
reqPlayerLevel120,必要Lv: 120
reqPlayerLevel120Perk,必要Lv: 120
reqPlayerLevel125,必要Lv: 125
reqPlayerLevel130,必要Lv: 130
reqPlayerLevel140,必要Lv: 140
reqPlayerLevel15,必要Lv: 15
reqPlayerLevel150,必要Lv: 150
reqPlayerLevel150Perk,必要Lv: 150
reqPlayerLevel15Perk,必要Lv: 15
reqPlayerLevel160,必要Lv: 160
reqPlayerLevel170,必要Lv: 170
reqPlayerLevel175,必要Lv: 175
reqPlayerLevel180,必要Lv: 180
reqPlayerLevel180Perk,必要Lv: 180
reqPlayerLevel190,必要Lv: 190
reqPlayerLevel1Perk,レベル要件なし
reqPlayerLevel20,必要Lv: 20
reqPlayerLevel200,必要Lv: 200
reqPlayerLevel25,必要Lv: 25
reqPlayerLevel25Perk,必要Lv: 25
reqPlayerLevel30,必要Lv: 30
reqPlayerLevel30Perk,必要Lv: 30
reqPlayerLevel35,必要Lv: 35
reqPlayerLevel40,必要Lv: 40
reqPlayerLevel45,必要Lv: 45
reqPlayerLevel45Perk,必要Lv: 45
reqPlayerLevel5,必要Lv: 5
reqPlayerLevel50,必要Lv: 50
reqPlayerLevel50Perk,必要Lv: 50
reqPlayerLevel55,必要Lv: 55
reqPlayerLevel5Perk,必要Lv: 5
reqPlayerLevel60,必要Lv: 60
reqPlayerLevel60Perk,必要Lv: 60
reqPlayerLevel65,必要Lv: 65
reqPlayerLevel70,必要Lv: 70
reqPlayerLevel75,必要Lv: 75
reqPlayerLevel80,必要Lv: 80
reqPlayerLevel85,必要Lv: 85
reqPlayerLevel90,必要Lv: 90
reqPlayerLevel90Perk,必要Lv: 90
reqPlayerLevel95,必要Lv: 95
reqRifles1,必要Lv: 1
reqRifles10,必要Lv: 10
reqRifles20,必要Lv: 20
reqRifles40,必要Lv: 40
reqRifles60,必要Lv: 60
reqRifles80,必要Lv: 80
reqScavenging1,必要Lv: 1
reqScavenging10,必要Lv: 10
reqScavenging20,必要Lv: 20
reqScavenging40,必要Lv: 40
reqScavenging60,必要Lv: 60
reqScience1,必要Lv: 1
reqScience2,必要Lv: 2
reqScience3,必要Lv: 3
reqScience4,必要Lv: 4
reqScience5,必要Lv: 5
reqShotguns1,必要Lv: 1
reqShotguns10,必要Lv: 10
reqShotguns20,必要Lv: 20
reqShotguns40,必要Lv: 40
reqShotguns60,必要Lv: 60
reqShotguns80,必要Lv: 80
reqSteelCrafting,スチールクラフティング
reqSurvivalistLevelNot01,サバイバリストで利用可能
reqTools1,必要Lv: ツールクラフト1
reqTools2,必要Lv: ツールクラフト2
reqTools3,必要Lv: ツールクラフト3
reqTools4,必要Lv: ツールクラフト4
reqTools5,必要Lv: ツールクラフト5
reqWeapons1,必要Lv: 武器クラフト1
reqWeapons2,必要Lv: 武器クラフト2
reqWeapons3,必要Lv: 武器クラフト3
reqWeapons4,必要Lv: 武器クラフト4
reqWeapons5,必要Lv: 武器クラフト5
researchNoteDesc,内容はちんぶんかんぶんだが、役に立つ何かに作り替えることができるだろう。
ResetFactionSchematic,仮装マスター
ResetFactionSchematicDesc,これを読んで派ionをリセットしてください！\n\n和訳修正中:ResetFactionSchematicDesc
resourceBioFuel,バイオ燃料
resourceBioFuelDesc,バイオ燃料はキャンプファイヤーで作られており、ガソリンを作るのに使用できます。\n\n和訳修正中:resourceBioFuelDesc
resourceBulletCasingSteel,弾丸ケーシング、スチール
resourceBulletCasingSteelDesc,鋼鉄弾のケーシングは安いですが、バレルにもっと磨耗します。\n\n和訳修正中:resourceBulletCasingSteelDesc
resourceClayLumpBundle,粘土の土のスタック (6000)
resourceClayLumpBundleDesc,これは粘土土のコンパクトなスタックです。このアイテムを使用して開けて開梱します。\n\n和訳修正中:resourceClayLumpBundleDesc
resourceCrushedSandBundle,砕砂の山 (6000個)
resourceCrushedSandBundleDesc,これは砕いた砂のコンパクトなスタックです。このアイテムを使用して開けて開梱します。\n\n和訳修正中:resourceCrushedSandBundleDesc
resourceGunPowderBundle,大量の火薬（1000）
resourceInsulator,インシュレーター
resourceInsulatorDesc,電気装置を構築するために使用されます。\n\n和訳修正中:resourceInsulatorDesc
response_-113720744,ゴールデンロッド・ティー (200カジノコイン)
response_-113720745,ゴールデンロッド: 種 (200カジノコイン)
response_-113720746,レッドティー (200カジノコイン)
response_-113720747,菊: 種 (200 カジノコイン)
response_-113720748,ブルーベリーパイ (200 カジノコイン)
response_-113720749,アップルパイ (200 カジノコイン)
response_-113720750,ミートシチュー (200 カジノコイン)
response_-113720751,ベジタブルシチュー (200カジノコイン)
response_-113720752,フィッシュタコス (200 カジノコイン)
response_-113720753,ステーキ＆ポテト (200 カジノコイン)
response_-113720754,ビール (200カジノコイン)
response_-113720755,コーンブレッド (200カジノコイン)
response_-113720756,ピストル (200カジノコイン)
response_-113720757,ダブルバレルショットガン (200カジノコイン)
response_-113720758,狩猟ライフル (200カジノコイン)
response_-113720759,SMG (200カジノコイン)
response_-113720760,P225 (200カジノコイン)
response_-113720761,ショットガン (200カジノコイン)
response_-113720762,レバーアクションライフル (200カジノコイン)
response_-113720763,AR-15 (カジノコイン200)
response_-113720764,マグナム (200カジノコイン)
response_-113720765,コンバットショットガン (200カジノコイン)
response_-113720766,ウィンチェスターライフル (200カジノコイン)
response_-113720767,AK-47 (200カジノコイン)
response_-113720768,作業台ツール (200カジノコイン)
response_-113720769,スクラップツール (200カジノコイン)
response_-113720770,アイアン・クラフティング (200カジノコイン)
response_-113720771,スチール・クラフティング (400カジノコイン)
response_-113720772,コンクリートミキシング (400 カジノコイン)
response_-113720773,炉 (高度) (400カジノコイン)
response_-113720774,化学実験ステーション (400カジノコイン)
response_-113720775,アロエクリーム (200カジノコイン)
response_-113720776,救急絆創膏 (200カジノコイン)
response_-113720777,乳鉢と乳棒 (200カジノコイン)
response_-113720778,石膏キャスト (200カジノコイン)
response_-113720779,ファーストエイドキット (400カジノコイン)
response_-113720780,レコグ (400カジノコイン)
response_-113720781,フォートバイツ (400カジノコイン)
response_-113720782,D.I.Y. 1 (200 カジノコイン)
response_-113720783,D.I.Y. 2 (200 カジノコイン)
response_-113720784,D.I.Y. 3 (200 カジノコイン)
response_-113720785,電気基礎1 (200カジノコイン)
response_-113720786,電気基礎2 (200カジノコイン)
response_-113720787,電動近接トラップ1 (200カジノコイン)
response_-113720788,電動近接トラップ2 (200カジノコイン)
response_-113720789,電動遠距離トラップ1 (200カジノコイン)
response_-113720790,電動遠距離トラップ2 (200カジノコイン)
response_-113720791,電動遠距離トラップ3 (200カジノコイン)
response_-113720792,オートバイ (10000カジノコイン)
response_-113720860,オープントレードルート (Tier1)
response_-113720861,オープントレードルート (Tier2)
response_-113720862,オープントレードルート (Tier3)
response_-113720863,オープントレードルート (Tier4)
response_-113720864,オープントレードルート (Tier5)
response_-24413466,ねえありがとう。\n\n和訳修正中:response_-24413466
response_1135977886,アーマー・クラフティング1 (3000カジノコイン)
response_1135977887,アーマー・クラフティング2 (6000カジノコイン)
response_1135977888,アーマー・クラフティング3 (9000カジノコイン)
response_1135977889,アーマー・クラフティング4 (12000カジノコイン)
response_1135977890,アーマー・クラフティング5 (15000カジノコイン)
response_1135977891,農業基礎1 (3000カジノコイン)
response_1135977892,農業基礎2 (6000カジノコイン)
response_1135977893,農業基礎3 (9000カジノコイン)
response_1135977894,シンク (3000カジノコイン)
response_1135977895,オーブン (3000カジノコイン)
response_1135977896,ガン・クラフティング1 (3000カジノコイン)
response_1135977897,ガン・クラフティング2 (6000カジノコイン)
response_1135977898,ガン・クラフティング3 (9000カジノコイン)
response_1135977899,ガン・クラフティング4 (12000カジノコイン)
response_1135977900,ガン・クラフティング5 (15000カジノコイン)
response_1135977901,弾薬製造1 (3000カジノコイン)
response_1135977902,弾薬製造2 (6000カジノコイン)
response_1135977903,弾薬製造3 (9000カジノコイン)
response_1135977904,弾薬製造4 (12000カジノコイン)
response_1135977905,ツール・クラフティング1 (3000カジノコイン)
response_1135977906,ツール・クラフティング2 (6000カジノコイン)
response_1135977907,ツール・クラフティング3 (9000カジノコイン)
response_1135977908,ツール・クラフティング4 (12000カジノコイン)
response_1135977909,ツール・クラフティング5 (15000カジノコイン)
response_1135977910,炉1 (200カジノコイン)
response_1135977911,炉2 (400カジノコイン)
response_1135977912,作業台1 (200カジノコイン)
response_1135977913,作業台2 (400カジノコイン)
response_1135977914,サイエンス・クラフティング1 (3000カジノコイン)
response_1135977915,サイエンス・クラフティング 2 (6000カジノコイン)
response_1135977916,サイエンス・クラフティング3 (9000カジノコイン)
response_1135977917,サイエンス・クラフティング4 (12000カジノコイン)
response_1135977918,サイエンス・クラフティング5 (15000カジノコイン)
response_1135977919,肉屋のツール1 (3000カジノコイン)
response_1135977920,肉屋のツール2 (6000カジノコイン)
response_1135977921,肉屋のツール3 (9000カジノコイン)
response_1135977922,武器・クラフティング1 (3000カジノコイン)
response_1135977923,武器・クラフティング2 (6000カジノコイン)
response_1135977924,武器・クラフティング3 (9000カジノコイン)
response_1135977925,武器・クラフティング4 (12000カジノコイン)
response_1135977926,武器・クラフティング5 (15000カジノコイン)
response_1135977927,スレッジハンマー・クラフティング1 (3000カジノコイン)
response_1135977928,スレッジハンマー・クラフティング2 (6000カジノコイン)
response_1135977929,スレッジハンマー・クラフティング3 (9000カジノコイン)
responseID_-1128936168,自己紹介をお願いします\n\n和訳修正中:responseID_-1128936168
responseID_-1290029400,この場所は何と呼ばれていますか？\n\n和訳修正中:responseID_-1290029400
responseID_-1931532968,新しいレシピを教えてくれ。
responseID_-1931532969,新しいレシピを教えてくれ。
responseID_-1931532970,新しいレシピを教えてくれ。
responseID_-1931532971,新しいレシピを教えてくれ。
responseID_-1931532972,新しいレシピを教えてくれ。
responseID_-1931532973,他に仕事はあるか？
responseID_-307220871,安全な友達になりなさい。\n\n和訳修正中:responseID_-307220871
responseID_-519706820,クラフトが上手くなるように教えてくれるか？
responseID_-519706821,クラフトが上手くなるように教えてくれるか？
responseID_-519706822,クラフトが上手くなるように教えてくれるか？
responseID_-519706823,クラフトが上手くなるように教えてくれるか？
responseID_-519706824,クラフトが上手くなるように教えてくれるか？
responseID_1101680756,さようなら\n\n和訳修正中:responseID_1101680756
responseID_1595140464,いいえ、私はまだ死んでいません。\n\n和訳修正中:responseID_1595140464
roadBarricadeLight,道路バリケード用照明（POI）
roastDinnerDesc,母のように日曜日の夕食のために作りました。恥は肉汁はありません。\n\n和訳修正中:roastDinnerDesc
rScrapIronLogSpike5,強化鉄ログスパイク5
rWoodLogSpike2,強化木材ログスパイク2
rWoodMetalLogSpike3,金属補強木材ログスパイク3
sc_Ammo,救援物資
sc_Construction,救援物資
sc_Food,救援物資
sc_Medical,救援物資
sc_Melee,救援物資
sc_Ranged,救援物資
scavengerClassRewardBundle,クラス報酬: スカベンジャー
scifiAIOTDesc,すべてがレーザーで優れています！物事を修理したり分解するために使えます。\n\n和訳修正中:scifiAIOTDesc
ScifiBench,作業台: レーザー
ScifiBenchDesc,すべてがレーザーで優れています！通常または金属製のワークベンチで作られた商品を作るために使用することができます。\n\n和訳修正中:ScifiBenchDesc
SciFiChair,コンフィーチェア
ScifiCrate,収納クレート
ScifiCrateEmpty,収納クレート
SciFiDesk,デスク
SciFiDoor,ドア (施錠中)
scifiDoorGroupDesc,＆Hold [Activate]を押して、それをロックするか、組み合わせを設定します。二次作用を用いた鍛造チタンとチタンクローハンマーで修復します。\n\n和訳修正中:scifiDoorGroupDesc
SciFiDoorUnlock,ドア (アンロック)
SciFiDoubleDoorBlue,ドア (施錠中)
SciFiDoubleDoorBlueUnlock,ドア (アンロック)
SciFiDoubleDoorRed,ドア (施錠中)
SciFiDoubleDoorRedUnlock,ドア (アンロック)
SciFiForge,近未来鍛造炉
SciFiForgeDesc,人類に知られている金属を小さくします。ガラスや石を味わうために使用することはできません。\n\n和訳修正中:SciFiForgeDesc
ScifiLocker,ロッカー
ScifiLockerEmpty,ロッカー
ScifiPortalOff,悪魔ポータル (休止中)
ScifiPortalOn,悪魔ポータル (稼働中)
sconce1Light_player,スコーンライト
scrapIronLogSpike4,鉄材ログスパイク
scrapMacheteDesc,ゾンビの手足を刻んで肉のためにぴったりの肉のために素晴らしい。\n\n和訳修正中:scrapMacheteDesc
scrapSkillDesc,これは、あなたがあなたに教えるように設計された本からページをリッピングするときに起こることです。多分彼らは役に立ちますか？\n\n和訳修正中:scrapSkillDesc
scrapTitaniumDesc,あなたが手を入れることができる最高の生のリソース。軽くて丈夫で丈夫です。\n\n和訳修正中:scrapTitaniumDesc
SeasonedSurvivor,経験豊富な生存者
securityClassRewardBundle,クラス報酬: セキュリティ
seedAppleDesc,アップルの種彼らはリンゴの木を育てます。\n\n和訳修正中:seedAppleDesc
seedBananaDesc,バナナの種彼らはバナナの木を育てます。\n\n和訳修正中:seedBananaDesc
seedCannabisDesc,大麻種子。水をやめて気にした場合、大麻植物に成長します。\n\n和訳修正中:seedCannabisDesc
seedCarrotDesc,ニンジンの種ニンジンを成長させるために。\n\n和訳修正中:seedCarrotDesc
seedCoconutDesc,ココナッツの種彼らはココナッツの木を栽培しています。\n\n和訳修正中:seedCoconutDesc
seedOrangeDesc,オレンジ色の種彼らはオレンジ色の木を育てます。\n\n和訳修正中:seedOrangeDesc
seedTomatoDesc,トマトの種彼らはトマトの植物を栽培します。\n\n和訳修正中:seedTomatoDesc
seedWheatDesc,コムギの種大麦を成長させるために。\n\n和訳修正中:seedWheatDesc
sewingKitDesc,レシピのロックを解除するための調整ワークステーションで使用されるツール。\n\n和訳修正中:sewingKitDesc
sharpRockDesc,シャープな岩は非常に基本的な武器や道具を作るために使用されます。\n\n和訳修正中:sharpRockDesc
shovelScrapDesc,スクラップアイアンシャベルは、地球、砂、雪を掘るのに最適です。\n\n和訳修正中:shovelScrapDesc
shovelTitaniumDesc,チタンシャベルは、地球、砂、雪を掘るのに最適です。\n\n和訳修正中:shovelTitaniumDesc
skillArchery,アーチェリー系
skillArcheryBookDesc,いくつかのアーチェリーのヒントとトリックが見つかったように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillArcheryBookDesc
skillArcheryDesc,弓武器を持つボーナスのためのアーチェリースキルを高めます。\n\n和訳修正中:skillArcheryDesc
skillArcheryName,アーチェリー系
skillASToolsDesc,ツールのアクションスキル。\n\n和訳修正中:skillASToolsDesc
skillASToolsName,アクションスキル: ツール
skillASWeaponsDesc,武器のためのアクションスキル。\n\n和訳修正中:skillASWeaponsDesc
skillASWeaponsName,アクションスキル: 武器
skillAthletics,アスレチック系
skillAthleticsBookDesc,あなたがいくつかの陸上競技のヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillAthleticsBookDesc
skillAthleticsDesc,スタミナの使用状況のためにあなたの陸上競技のスキルを高めます。\n\n和訳修正中:skillAthleticsDesc
skillAthleticsName,アスレチック系
skillAttributesDesc,これはあなたが強さ、知性などを見つけるところです。\n\n和訳修正中:skillAttributesDesc
skillAttributesName,キャラクター属性
skillAutomatics,自動火器系
skillAutomaticsBookDesc,あなたがいくつかの自動武器のヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillAutomaticsBookDesc
skillAutomaticsDesc,自動武器を使用してボーナスのための自動化スキルを高めます。\n\n和訳修正中:skillAutomaticsDesc
skillAutomaticsName,自動火器系
skillBioBoostsDesc,特別な利益を得るために、悪魔の本質を自分に注意してください。おそらく賢明な考えではありません...\n\n和訳修正中:skillBioBoostsDesc
skillBioBoostsName,バイオブースト
skillBlades,ブレード系
skillBladesBookDesc,刃武器のためのいくつかのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillBladesBookDesc
skillBladesDesc,羽根付きの武器を持つボーナスのブレードスキルを高めます。\n\n和訳修正中:skillBladesDesc
skillBladesName,ブレード系
skillBlunt,鈍器系
skillBluntBookDesc,あなたは鈍い武器のためのいくつかのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillBluntBookDesc
skillBluntDesc,鈍い武器を持つボーナスのためのあなたの鈍い武器のスキルを高めます。\n\n和訳修正中:skillBluntDesc
skillBluntName,鈍器・格闘系
skillBooks,特殊技能(パーク本)
skillBooksDesc,世界で見つかった本からのロックが解除されている特典はここにあります。\n\n和訳修正中:skillBooksDesc
skillBooksName,特殊技能(パーク本)
skillCivilianBasicName,クラスベーシック
skillCivilianDesc,スカベンジャークラスの特典。\n\n和訳修正中:skillCivilianDesc
skillCivilianMasterDesc,スカベンジャーの習得のための特典\n\n和訳修正中:skillCivilianMasterDesc
skillCivilianMasterName,クラスマスター
skillCloth-ArmorBookDesc,いくつかの装甲のヒントとトリックが見つかったように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillCloth-ArmorBookDesc
skillConstruction,建築ツール系
skillConstructionBookDesc,あなたが建設ツールのためのいくつかのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillConstructionBookDesc
skillConstructionDesc,建設ツールを使ったボーナスのための建設技能を高めます。\n\n和訳修正中:skillConstructionDesc
skillConstructionName,建築ツール系
skillCrafting,特殊技能(クラフティング)
skillCraftingDesc,クラフト品質を高めるための特典はここにあります。\n\n和訳修正中:skillCraftingDesc
skillCraftingName,特殊技能(クラフティング)
skillFarmerBasicDesc,農民クラスの特典。\n\n和訳修正中:skillFarmerBasicDesc
skillFarmerBasicName,クラスベーシック
skillFarmerMasterDesc,農民の習得のための特典。\n\n和訳修正中:skillFarmerMasterDesc
skillFarmerMasterName,クラスマスター
skillFutureTechDesc,技術的な進歩にアクセスするほとんどの人はのみ夢見ることができます。\n\n和訳修正中:skillFutureTechDesc
skillFutureTechName,近未来技術
skillGenericDesc,一般的な知識と有用な情報でいっぱいのかなり珍しい本（+1承諾するスキルポイント）。\n\n和訳修正中:skillGenericDesc
skillHunterBasicDesc,ハンタークラスのための特典。\n\n和訳修正中:skillHunterBasicDesc
skillHunterBasicName,クラスベーシック
skillHunterMasterDesc,ハンターの習得のための特典。\n\n和訳修正中:skillHunterMasterDesc
skillHunterMasterName,クラスマスター
skillLaborerBasicDesc,労働者クラスの特典。\n\n和訳修正中:skillLaborerBasicDesc
skillLaborerBasicName,クラスベーシック
skillLaborerMasterDesc,労働者の習得者のための特典。\n\n和訳修正中:skillLaborerMasterDesc
skillLaborerMasterName,クラスマスター
skillMechanicBasicDesc,メカニッククラスの特典。\n\n和訳修正中:skillMechanicBasicDesc
skillMechanicBasicName,クラスベーシック
skillMechanicMasterDesc,メカニックマスタリーのための特典。\n\n和訳修正中:skillMechanicMasterDesc
skillMechanicMasterName,クラスマスター
skillMiningBookDesc,あなたが採掘ツールのためのいくつかのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillMiningBookDesc
skillMiningTools,マイニングツール系
skillMiningToolsDesc,マイニングツールを使用したボーナスのマイニングスキルを高めます。\n\n和訳修正中:skillMiningToolsDesc
skillMiningToolsName,採掘ツール系
skillPerks,特殊技能(一般)
skillPerksDesc,スキルに関連するレシピのロックを解除するための特典はここにあります。\n\n和訳修正中:skillPerksDesc
skillPerksName,特殊技能(一般)
skillPistolBookDesc,あなたがいくつかのピストルのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillPistolBookDesc
skillPistols,ピストル系
skillPistolsDesc,ピストル武器を持つボーナスのためのピストルスキルを高めます。\n\n和訳修正中:skillPistolsDesc
skillPistolsName,ピストル系
skillRifleBookDesc,あなたがいくつかのライフルのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillRifleBookDesc
skillRifles,ライフル系
skillRiflesDesc,ライフル武器を持つボーナスのためのライフルスキルを高めます。\n\n和訳修正中:skillRiflesDesc
skillRiflesName,ライフル系
skillScavenging,スカベンジング系
skillScavengingBookDesc,あなたが掃除のためのいくつかのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillScavengingBookDesc
skillScavengingDesc,掃除しながらボーナスの掃去スキルを高めます。\n\n和訳修正中:skillScavengingDesc
skillScavengingName,スカベンジング系
skillScientistBasicDesc,科学者クラスの特典。\n\n和訳修正中:skillScientistBasicDesc
skillScientistBasicName,クラスベーシック
skillScientistMasterDesc,科学者の習得者のための特典。\n\n和訳修正中:skillScientistMasterDesc
skillScientistMasterName,クラスマスター
skillsCraftingToolsDesc,新しいツールとワークステーションレシピを学ぶことを特許します。\n\n和訳修正中:skillsCraftingToolsDesc
skillsCraftingToolsName,工作ツールレシピ
skillSecurityBasicDesc,セキュリティクラスの特典。\n\n和訳修正中:skillSecurityBasicDesc
skillSecurityBasicName,クラスベーシック
skillSecurityMasterDesc,セキュリティマスタリーのための特典。\n\n和訳修正中:skillSecurityMasterDesc
skillSecurityMasterName,クラスマスター
skillShotgunBookDesc,ショットガンのヒントとトリックを見つけたように見えます。ホットバーから読む必要があります。\n\n和訳修正中:skillShotgunBookDesc
skillShotguns,ショットガン系
skillShotgunsDesc,散弾銃の武器を持つボーナスのためのショットガンスキルを高めます。\n\n和訳修正中:skillShotgunsDesc
skillShotgunsName,ショットガン系
skillsItemRecipesDesc,新しいアイテムレシピを学ぶことを特許します。\n\n和訳修正中:skillsItemRecipesDesc
skillsItemRecipesName,アイテムレシピ
skillSurvivalistBasicDesc,サババリストクラスのための特典。\n\n和訳修正中:skillSurvivalistBasicDesc
skillSurvivalistBasicName,クラスベーシック
skillSurvivalistMasterDesc,サバイバ犯の習得者のための特典。\n\n和訳修正中:skillSurvivalistMasterDesc
skillSurvivalistMasterName,クラスマスター
skillTechBoostsDesc,ナナイトと呼ばれるナノマシンを使って、身体能力を向上させる事ができる。
skillTechBoostsName,テクニカルブースト
SpawnCube,スポーンキューブ\n\n和訳修正中:SpawnCube
SpawnCubeDesc,プレハブビルダーは、ゲーム内プログラム可能なコードを介して特定のスポーンエンティティをセットアップできるようにします。エンティティクラスのゾンビボウ、タスクをさまようと、PathingCode 99。\n\n和訳修正中:SpawnCubeDesc
stainlessSteelShapes:VariantHelper,(変形)
start,ん？あなたゾンビ？
start,こんにちは
startingItem,サバイバルバックパック
startingItemDesc,あなたがあなたの人生のために走っている間につかむことができたさまざまなアイテムの小さなバックパック。\n\n和訳修正中:startingItemDesc
statCraftingTimeWorkbench,作業台の作業速度
statement_-1333722013,私はただの農家タイプの男です\n\n和訳修正中:statement_-1333722013
statement_-142346460,あぁ、少し知っているには知っているが...
statement_-1684104497,たぶんそうではありませんが、石鹸の棒もyaを殺さないでしょう。\n\n和訳修正中:statement_-1684104497
statement_1334552027,ナズ、面白い名前え？\n\n和訳修正中:statement_1334552027
statement_1491868662,あぁ、なにかできるかもしれないし、できないかもしれない...
statement_1491868663,もちろん、他の仕事もあるぜ
statEntityDamageRifle,ライフルダメージ
statFoodPoisoningRisk,食中毒
statQuestBonusItemReward,ボーナスクエスト報酬
statQuestRewardOptionCount,クエスト報酬の追加オプション
statReloadSpeed,リロードの速度
statReloadSpeedMultiplier,リロードの速度
statRottenFoodChance,食中毒
statScrapTimeWorkbench,解体速度 (作業台)
statSpreadMultiAim,エイムファイア散開
statSpreadMultiHip,ヒップファイア散開
statWellness,健康度
statWellnessMax,最大健康度
steakSandwichDesc,あなたはパンの焼き肉で間違っていることはありません。\n\n和訳修正中:steakSandwichDesc
steelBars,スチールブロック (バー)
steelBarsCentered,スチールブロック (バーセンタリング)
steelBarsDesc,あなたはスチールバーを見ることができ、彼らは非常に良い保護を提供します。\n\n和訳修正中:steelBarsDesc
steelCrossbowDesc,このクロスボウはより多くのダメージを与え、通常のクロスボウよりもさらなる範囲と耐久性が向上しています。\n\n和訳修正中:steelCrossbowDesc
steelLogSpike6,鉄鋼ログスパイク6
steelWrenchDesc,車、エアコンなどの機械装置を分解するのに最適です。壁を修理してアップグレードするためにも使用できます。\n\n和訳修正中:steelWrenchDesc
sterileBandageDesc,布とSAPからわずかに有用な包帯。出血をやめて少し治癒します。\n\n和訳修正中:sterileBandageDesc
stickDesc,棒。矢印を作るために使用されます。また、燃料や物を突くためにも使用できます。\n\n和訳修正中:stickDesc
stickyAppleDesc,ペナルティがない素敵な砂糖ラッシュを与えます。\n\n和訳修正中:stickyAppleDesc
